,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary
270,0.44,0.51,2,127,3,0,0,technical,medium
11608,0.15,0.75,3,259,8,1,0,marketing,high
13761,0.63,0.6,4,258,3,0,0,sales,medium
10088,0.81,0.77,4,239,3,0,0,sales,medium
9923,1.0,0.51,5,274,4,0,0,IT,medium
6672,0.48,0.52,3,280,2,0,0,hr,medium
2582,0.58,0.86,5,271,3,0,0,IT,low
3834,0.19,0.5,6,143,5,1,0,sales,low
14204,0.64,0.5,4,253,10,0,1,management,high
2101,1.0,0.74,3,220,4,0,0,technical,low
7385,0.64,0.72,3,185,2,1,0,technical,high
1656,0.84,0.85,5,260,5,0,0,support,low
5266,0.8,0.99,3,158,3,0,0,sales,low
12290,0.4,0.46,2,128,3,0,0,management,low
7631,0.77,0.62,5,190,3,0,0,RandD,low
5474,0.82,0.87,3,204,4,0,0,support,medium
3085,0.63,0.76,4,245,3,0,0,hr,low
11489,0.59,0.94,5,157,7,1,0,management,medium
13183,0.89,0.74,5,260,6,0,0,technical,medium
9232,0.88,0.5,3,206,2,0,0,RandD,medium
12364,0.4,0.5,2,141,3,1,0,technical,low
2315,0.78,0.76,5,168,4,1,0,sales,low
2396,0.48,0.82,3,183,2,0,0,hr,low
8577,0.92,0.76,3,171,2,0,0,sales,medium
14733,0.1,0.95,7,289,4,0,0,IT,low
9101,0.64,0.94,3,221,2,0,0,sales,low
14617,0.73,0.99,5,241,5,0,0,sales,low
4937,0.56,0.58,3,173,3,0,0,support,medium
14863,0.09,0.77,6,290,4,0,0,technical,medium
13320,0.84,0.63,3,121,3,1,0,sales,low
836,0.43,0.56,2,133,3,0,0,RandD,low
10289,0.9,0.55,3,195,3,0,0,IT,medium
14321,0.43,0.47,2,144,3,0,0,hr,medium
555,0.1,0.9,7,281,4,0,0,sales,low
13390,0.65,0.9,6,217,4,1,1,RandD,medium
2172,0.71,0.54,4,215,3,0,0,technical,medium
11736,0.23,0.77,5,272,2,0,0,sales,low
201,0.39,0.5,2,135,3,0,0,support,low
4984,0.91,0.8,4,181,3,0,0,sales,low
4015,0.14,0.68,5,253,5,0,0,support,low
13513,0.66,0.49,4,157,3,0,0,sales,low
6376,0.62,0.91,5,267,3,0,0,technical,low
11270,0.16,0.93,5,210,7,0,1,management,medium
10078,0.8,0.77,4,224,2,0,0,accounting,medium
13604,0.33,0.97,5,130,4,0,0,management,high
7714,0.85,0.8,4,219,2,0,0,marketing,medium
4617,0.79,0.87,5,240,2,1,0,technical,medium
228,0.85,0.95,5,236,5,0,0,hr,low
1565,0.1,0.86,7,261,5,0,0,technical,low
10406,0.25,0.82,5,244,5,1,0,sales,medium
1864,0.37,0.5,2,154,3,0,0,hr,medium
8079,0.8,0.63,4,211,2,0,0,product_mng,medium
6577,0.24,0.55,6,231,4,0,0,sales,low
2663,0.54,0.94,5,229,3,1,0,product_mng,low
8785,0.55,0.8,3,192,3,1,0,marketing,low
14549,0.39,0.5,2,142,3,0,0,hr,medium
7612,1.0,0.99,4,184,4,0,0,support,low
14737,0.41,0.45,2,144,3,1,0,product_mng,low
4631,0.92,0.79,5,243,3,1,0,support,high
10001,0.27,0.61,3,213,6,0,0,sales,low
5459,0.66,0.75,3,228,2,0,0,technical,low
13310,0.61,0.9,2,142,3,0,0,marketing,high
12039,0.41,0.54,2,152,3,0,0,technical,low
13625,0.89,0.99,2,258,3,0,0,sales,medium
12844,0.19,0.63,6,241,6,0,0,sales,high
356,0.41,0.55,2,154,3,0,0,support,low
10421,0.61,0.84,3,206,2,0,0,technical,low
441,0.36,0.78,2,151,4,0,0,technical,low
3068,0.7,0.97,4,244,3,0,0,sales,medium
4352,0.44,0.68,2,120,2,0,0,marketing,medium
8499,0.4,0.37,3,123,2,0,0,sales,medium
12899,0.76,0.74,4,261,3,0,0,technical,medium
10224,0.13,0.76,5,171,5,0,0,RandD,medium
3198,0.98,0.95,4,250,2,1,0,product_mng,high
7055,0.49,0.83,3,168,4,1,0,hr,low
2644,0.68,0.51,3,259,3,0,0,support,medium
1461,0.42,0.53,2,142,3,0,0,sales,low
3995,0.63,0.4,6,177,2,1,0,sales,medium
3006,0.84,0.85,3,153,4,0,0,accounting,low
1450,0.78,0.78,4,260,5,0,0,RandD,low
8240,0.76,0.7,5,195,3,0,0,RandD,low
656,0.79,0.86,5,235,5,0,0,support,medium
12363,0.72,0.96,5,267,5,0,0,technical,low
1295,0.38,0.5,2,139,3,0,0,RandD,low
4029,0.61,0.82,3,261,4,0,0,IT,low
9737,0.85,0.48,2,208,4,0,0,technical,medium
21,0.38,0.55,2,147,3,0,0,sales,low
2950,0.5,0.73,4,237,2,0,0,support,medium
11875,0.42,0.47,6,174,5,0,0,technical,low
873,0.78,1.0,5,220,5,0,0,technical,low
4278,0.83,0.88,3,217,2,1,0,support,high
14117,0.69,0.54,3,164,7,0,0,sales,medium
14065,0.7,0.93,3,250,3,0,0,marketing,low
2289,0.4,0.69,2,174,3,0,0,sales,medium
10699,0.79,0.49,3,273,3,0,0,sales,medium
14203,0.62,0.85,3,237,3,1,0,IT,medium
13286,0.82,0.89,4,239,2,0,0,product_mng,medium
6550,0.73,0.67,4,153,3,0,0,IT,high
4104,0.65,0.49,4,184,4,0,0,technical,medium
13181,0.48,0.61,3,251,3,0,0,support,medium
10872,0.2,0.42,4,256,5,0,0,hr,low
6470,0.14,0.72,6,100,5,0,0,management,low
8726,0.84,0.73,5,245,3,0,0,sales,medium
11079,0.73,0.84,3,216,8,0,0,management,medium
5707,0.56,0.55,3,250,4,0,0,technical,medium
1401,0.11,0.87,6,272,4,0,0,sales,medium
2278,0.78,0.99,3,151,3,1,0,product_mng,low
12008,0.89,1.0,5,224,5,0,0,sales,low
5119,0.58,0.97,3,186,3,0,1,marketing,medium
4174,0.48,0.71,2,140,3,1,0,support,low
9201,1.0,0.89,4,152,3,0,0,technical,low
2130,0.76,0.68,4,189,2,1,0,IT,medium
10269,0.66,0.99,3,228,2,0,0,technical,low
5033,0.36,0.59,2,198,2,0,1,RandD,medium
1979,0.92,0.82,5,265,5,0,0,RandD,medium
12232,0.11,0.83,6,244,4,0,0,accounting,low
6363,0.99,0.77,5,222,2,0,0,accounting,medium
10696,0.82,0.67,3,229,3,0,0,sales,medium
8769,0.72,0.68,3,150,3,1,0,product_mng,medium
6364,0.73,0.54,3,283,6,0,0,accounting,medium
3249,0.19,0.78,5,156,6,0,0,technical,medium
6408,0.6,0.6,4,201,3,0,0,RandD,high
14506,0.38,0.51,2,146,3,0,0,IT,medium
14707,0.1,0.82,6,244,4,0,0,technical,medium
9115,0.99,0.64,3,183,3,0,0,hr,medium
11854,0.7,0.93,3,250,3,0,0,marketing,low
6215,0.55,0.98,2,144,2,0,0,hr,medium
5608,0.42,0.4,3,160,2,0,0,technical,low
5760,0.98,0.78,3,197,2,0,0,hr,low
11679,0.66,0.87,3,223,7,0,0,sales,high
11360,0.62,0.75,5,165,4,0,0,sales,medium
6735,0.25,0.59,4,166,5,0,0,sales,low
2040,0.74,0.58,3,241,3,0,0,support,low
13504,0.87,0.48,5,170,3,0,0,sales,low
12222,0.37,0.51,2,153,3,0,0,product_mng,low
8477,0.6,0.52,5,140,3,0,0,support,low
13950,0.9,0.58,3,244,8,0,0,sales,low
6914,0.69,1.0,5,237,3,0,0,technical,high
11545,0.58,0.79,3,243,3,1,0,sales,medium
14481,0.44,0.51,2,127,3,0,0,technical,medium
11248,0.72,0.8,3,222,3,0,0,IT,medium
14736,0.41,0.56,2,150,3,0,0,product_mng,low
14150,0.92,0.7,3,129,3,0,1,management,high
14206,0.9,0.55,3,259,10,1,1,management,high
9749,0.59,0.49,4,149,4,0,0,support,low
9012,0.54,0.63,3,174,3,0,0,marketing,low
12634,0.82,0.92,5,225,5,0,0,sales,low
11601,0.53,0.66,3,191,3,0,0,IT,high
5620,0.5,0.85,4,150,2,0,0,support,high
2142,0.91,0.56,4,270,2,0,0,marketing,medium
12676,0.11,0.82,6,270,4,0,0,product_mng,low
3403,0.62,0.91,4,231,3,0,0,technical,low
10525,0.75,0.53,3,244,2,0,0,product_mng,low
588,0.87,0.9,5,258,5,0,0,support,low
9715,0.79,0.98,3,217,3,0,0,sales,low
4264,0.95,0.6,2,144,3,0,0,IT,high
10194,0.77,0.76,5,149,2,0,0,technical,medium
10541,0.18,0.73,6,231,4,0,0,sales,low
10098,0.73,0.83,5,266,5,0,0,sales,low
4654,0.75,0.78,4,158,5,1,0,RandD,medium
10754,0.7,0.73,4,182,3,0,0,IT,medium
4995,0.67,0.55,5,193,3,0,0,technical,low
6873,0.74,0.96,5,222,2,0,0,support,high
2793,0.96,0.42,6,101,4,0,0,technical,medium
12911,0.52,0.96,4,171,2,0,0,sales,medium
12155,0.11,0.8,6,304,4,0,0,accounting,low
4635,0.91,0.81,3,220,3,1,0,support,low
1420,0.44,0.57,2,145,3,0,0,support,low
3996,0.61,0.97,4,153,3,0,0,accounting,medium
7801,0.73,0.74,5,199,2,0,0,sales,medium
9304,0.51,0.69,3,135,3,0,0,IT,medium
640,0.37,0.52,2,128,3,0,0,accounting,low
12920,0.49,0.66,5,194,3,0,0,sales,medium
11741,0.72,0.59,5,200,8,1,0,sales,low
6087,0.62,0.67,5,259,3,0,0,technical,medium
3041,0.72,0.8,5,244,3,0,0,IT,medium
2469,0.76,0.74,3,224,2,0,0,accounting,low
439,0.41,0.52,2,136,3,0,0,technical,low
8339,0.94,0.98,4,197,3,0,0,sales,medium
1324,0.76,0.82,4,254,5,1,0,sales,medium
7413,0.65,0.67,3,245,3,0,0,sales,medium
5994,0.8,0.99,4,255,5,1,0,technical,low
125,0.11,0.92,6,260,4,0,0,support,low
12462,0.8,0.53,3,255,5,0,0,technical,high
6482,0.48,0.81,4,248,2,0,0,RandD,medium
1758,0.45,0.51,2,149,3,0,0,accounting,low
9761,0.98,0.99,4,132,2,0,0,product_mng,medium
502,0.11,0.87,7,282,5,0,0,technical,low
2280,0.65,0.68,4,128,5,0,0,product_mng,low
11668,0.62,0.73,3,144,10,1,0,support,high
13409,0.56,0.87,3,146,10,0,0,sales,low
14579,0.82,0.86,5,243,5,0,0,IT,low
13641,0.67,0.7,3,149,3,0,0,support,low
13114,0.8,0.62,5,190,4,1,0,IT,medium
11204,0.94,0.51,3,242,3,0,0,sales,medium
4835,0.89,0.91,5,224,3,1,0,sales,low
11295,0.53,0.79,3,221,10,1,0,sales,medium
4820,0.67,0.83,4,195,3,0,0,sales,medium
9218,0.73,0.92,3,199,3,1,0,management,medium
10901,0.66,0.91,4,234,2,1,0,IT,medium
8643,0.88,0.96,4,262,3,0,0,sales,medium
13719,0.55,0.52,4,168,8,0,0,support,low
4701,0.28,0.76,3,150,2,0,0,technical,medium
2285,0.71,0.5,4,253,3,0,0,RandD,medium
2187,0.42,0.54,3,122,4,0,0,support,low
4396,0.97,0.82,3,135,2,0,0,technical,low
5696,0.48,0.54,4,105,5,1,0,support,low
2808,0.83,0.98,5,189,4,1,0,management,low
6660,0.88,0.72,3,193,4,0,0,sales,low
1687,0.4,0.46,2,141,3,0,0,marketing,low
8680,0.15,0.96,5,201,6,0,0,support,low
1424,0.45,0.48,2,149,3,0,0,support,low
10409,0.4,0.58,3,135,3,0,0,accounting,low
13224,0.51,0.8,4,198,6,0,0,marketing,medium
9065,0.15,0.66,4,180,4,0,0,technical,low
1818,0.83,1.0,5,269,5,0,0,IT,medium
1916,0.44,0.52,2,149,3,0,0,marketing,low
7578,0.51,0.62,2,186,2,0,0,sales,low
10322,0.88,0.75,4,201,2,0,0,sales,medium
5183,0.55,0.71,4,181,2,1,0,RandD,low
1730,0.44,0.55,2,141,3,0,0,support,low
6157,0.53,0.69,4,257,4,0,0,support,high
7732,0.39,0.68,2,137,3,1,0,sales,low
14802,0.66,0.67,2,255,3,0,0,technical,low
4924,0.83,0.95,3,255,3,0,0,technical,medium
6004,0.82,0.88,4,259,3,0,0,support,low
5175,0.62,0.92,5,149,3,0,0,IT,low
14240,0.38,0.5,2,132,3,0,0,accounting,low
4326,0.5,0.87,3,252,2,0,0,support,low
11864,0.77,0.55,3,217,3,0,0,support,medium
14748,0.45,0.45,2,154,3,1,0,support,medium
2696,0.5,0.55,3,176,3,0,0,sales,low
3343,0.66,0.8,4,252,3,0,0,IT,medium
561,0.37,0.53,2,131,3,0,0,sales,low
14331,0.14,0.62,4,158,4,1,0,technical,low
5164,0.54,0.94,4,217,2,0,0,support,medium
13637,0.77,0.98,3,286,6,0,0,management,high
14726,0.88,1.0,5,219,6,1,0,technical,low
10895,0.75,0.76,3,269,2,1,0,technical,medium
14007,0.64,0.55,3,246,2,0,1,marketing,high
9623,0.57,0.64,4,151,2,0,0,management,medium
11549,0.73,0.92,6,189,3,1,0,sales,medium
13381,0.93,0.98,3,241,3,0,0,IT,medium
14147,0.53,0.8,2,225,7,1,1,management,high
6257,0.19,0.63,5,206,6,0,0,RandD,medium
12360,0.1,0.87,6,290,4,0,0,support,low
7174,0.67,0.54,5,157,2,0,0,RandD,medium
13777,0.57,0.55,4,177,8,0,0,sales,low
13202,0.73,0.68,3,121,5,0,0,RandD,low
7278,0.5,0.64,5,195,2,0,0,sales,low
797,0.11,0.91,5,291,4,0,0,technical,low
4950,0.59,0.42,3,196,3,0,0,product_mng,low
9262,0.85,0.53,3,226,2,0,0,accounting,low
10182,0.91,0.7,6,201,2,1,0,accounting,low
14603,0.84,1.0,4,261,5,0,0,sales,low
242,0.38,0.53,2,156,3,0,0,sales,low
9062,0.84,0.5,3,227,2,0,0,support,low
5618,0.5,0.66,4,150,4,0,0,technical,low
307,0.11,0.81,5,287,4,0,0,sales,low
5000,0.35,1.0,6,186,2,0,0,technical,low
5231,0.6,0.91,4,236,3,0,0,technical,low
1031,0.11,0.93,4,295,3,0,0,technical,low
290,0.4,0.46,2,128,3,0,0,management,low
8215,0.49,0.52,4,251,2,0,0,support,low
2746,0.94,0.9,2,263,3,0,0,RandD,low
4237,0.62,0.7,5,270,3,0,0,technical,high
13219,0.92,0.99,3,176,8,0,0,sales,medium
13939,0.95,0.81,4,258,7,0,1,sales,medium
11453,0.74,0.71,3,206,3,0,0,management,high
13825,0.25,0.72,5,279,8,0,0,marketing,low
8594,0.91,0.61,3,262,3,0,0,technical,low
14368,0.11,0.92,6,305,4,0,0,technical,low
1611,0.09,0.92,7,301,4,0,0,marketing,low
4096,0.5,0.69,4,177,2,0,0,support,low
10737,0.7,0.95,4,231,3,0,0,support,medium
8985,0.63,0.57,5,149,3,0,0,support,low
8893,0.18,0.62,3,165,4,0,0,technical,medium
1974,0.36,0.48,2,152,3,0,0,product_mng,medium
9405,0.51,0.7,4,142,4,1,0,sales,low
13972,0.88,0.83,4,273,10,0,0,sales,medium
9855,0.67,0.83,3,171,3,1,0,marketing,medium
14191,0.79,0.87,4,223,5,0,0,sales,medium
1783,0.43,0.53,2,136,3,0,0,sales,medium
9200,0.96,0.72,3,197,3,0,0,technical,low
9651,0.16,0.56,5,152,5,0,0,hr,medium
7796,0.57,0.85,4,152,3,0,0,sales,medium
9127,0.76,0.6,5,244,3,1,0,technical,low
9762,0.48,0.48,2,245,5,0,0,product_mng,medium
13486,0.56,0.71,3,211,6,0,1,marketing,low
9192,0.4,0.42,3,146,2,1,0,hr,medium
12002,0.11,0.88,7,272,4,0,0,sales,medium
8089,0.63,0.51,4,153,4,0,0,RandD,low
12875,0.37,0.72,3,169,2,1,0,support,medium
1633,0.36,0.46,2,130,3,0,0,accounting,low
8123,0.97,0.94,3,180,3,0,0,hr,low
7546,0.55,0.72,3,204,2,0,0,product_mng,low
2958,0.38,0.77,2,170,3,0,0,technical,high
9647,0.69,0.68,4,214,4,0,0,accounting,low
12330,0.38,0.57,2,140,3,0,0,sales,low
10048,0.5,0.74,4,237,2,1,0,support,medium
5971,0.78,0.91,3,132,2,0,0,sales,medium
5728,0.73,0.45,5,232,4,0,0,accounting,low
12123,0.11,0.84,6,300,5,1,0,support,low
10195,1.0,0.61,5,178,3,0,0,technical,medium
9457,0.75,0.5,4,166,4,0,0,IT,low
6525,0.75,0.85,4,272,4,0,0,technical,high
4700,0.73,0.95,4,243,3,0,0,technical,medium
12293,0.11,0.91,6,308,4,1,0,IT,low
13259,0.29,0.39,6,105,6,0,0,technical,medium
11574,0.49,0.52,4,161,7,0,0,management,high
1460,0.78,0.45,4,128,2,0,0,sales,low
6347,0.6,0.45,3,173,2,0,0,sales,low
11708,0.43,0.76,6,154,2,0,0,management,high
9725,0.7,0.83,3,189,3,0,0,accounting,low
7841,0.27,0.75,5,264,3,0,0,technical,medium
14303,0.42,0.48,2,143,3,0,0,sales,low
14095,0.61,0.49,3,275,2,0,0,product_mng,low
14105,0.82,0.76,4,266,3,0,1,management,high
11071,0.97,0.5,3,216,3,0,0,IT,low
9467,0.66,0.56,5,202,3,0,0,support,medium
2432,0.87,0.82,6,176,3,0,0,product_mng,low
13290,0.73,0.84,3,216,8,0,0,management,medium
11597,0.99,0.94,5,151,3,0,0,product_mng,medium
2799,0.89,0.79,4,133,2,0,0,support,medium
2105,0.71,0.57,3,209,2,0,0,technical,medium
4633,0.19,0.76,2,158,3,0,0,support,high
6375,0.96,0.47,2,233,5,1,0,technical,low
7864,0.8,0.54,3,222,4,0,0,technical,low
13912,0.53,0.73,3,163,3,1,0,IT,low
8371,0.62,0.51,4,274,2,0,0,support,medium
3610,0.84,0.9,3,262,2,0,0,sales,medium
960,0.39,0.51,2,132,3,0,0,support,medium
8299,0.5,0.76,4,198,3,0,0,support,medium
3456,0.24,0.87,5,268,5,0,0,sales,medium
3664,0.55,0.82,3,248,2,0,0,accounting,high
7931,0.42,0.48,5,191,5,0,0,RandD,medium
10046,0.99,0.77,5,160,3,0,0,support,medium
12714,0.4,0.51,2,144,3,0,0,accounting,low
12828,0.66,0.56,4,185,3,0,0,sales,medium
2443,0.54,0.77,4,271,3,0,0,support,medium
7376,0.24,0.38,6,109,2,0,0,support,medium
9432,0.31,0.38,3,173,2,0,0,technical,low
1973,0.38,0.52,2,161,3,0,0,IT,medium
14612,0.76,0.92,4,246,5,0,0,sales,low
6637,0.88,0.89,3,171,2,0,0,RandD,medium
3489,0.86,0.93,2,260,2,0,0,support,low
5775,0.86,0.69,5,157,4,0,0,support,low
12973,0.84,0.93,3,159,3,0,0,sales,low
398,0.87,0.83,4,265,6,0,0,sales,low
6732,0.91,0.71,5,156,3,0,0,sales,low
10772,0.92,0.83,4,268,4,0,0,sales,low
6244,0.54,0.93,3,124,5,0,0,IT,medium
1693,0.42,0.53,2,132,3,1,0,sales,low
5220,0.53,0.5,4,185,3,0,0,hr,low
2225,0.82,0.51,3,234,3,0,0,sales,low
3121,0.66,0.76,3,155,4,1,0,product_mng,low
3901,0.73,0.78,5,150,3,0,0,sales,low
2239,0.72,0.93,4,148,2,0,0,sales,low
1171,0.11,0.91,6,302,4,0,0,accounting,low
8156,0.45,0.75,2,246,2,0,0,product_mng,medium
1606,0.89,0.48,3,178,5,0,0,accounting,low
7891,0.57,0.76,4,164,2,0,0,hr,low
9523,0.83,0.8,5,223,3,0,0,technical,low
2188,0.18,0.8,2,110,5,0,0,support,low
8783,0.66,0.93,4,248,3,0,0,management,high
8977,0.56,0.84,5,154,2,1,0,support,low
12121,0.4,0.46,2,135,3,0,0,technical,low
13425,0.5,1.0,5,264,8,0,1,accounting,high
14270,0.85,1.0,4,225,5,0,0,technical,low
3662,0.36,0.42,3,206,5,0,0,marketing,high
10020,0.5,0.58,4,96,3,0,0,sales,low
14845,0.82,0.92,5,225,5,0,0,sales,low
12169,0.45,0.57,2,158,3,0,0,sales,low
11543,0.96,0.48,4,198,7,0,0,sales,medium
7320,0.75,0.98,2,161,3,0,0,product_mng,low
5087,0.54,0.93,5,189,2,0,0,support,medium
12487,0.19,1.0,4,192,4,0,0,accounting,low
1402,0.84,0.86,5,240,5,0,0,accounting,medium
7107,0.99,0.79,3,271,4,0,0,marketing,high
14745,0.75,0.85,5,240,6,1,0,marketing,medium
653,0.37,0.51,2,132,3,0,0,technical,medium
7274,0.83,0.91,4,266,3,1,0,sales,low
12576,0.48,0.78,2,198,2,0,0,technical,medium
5714,0.54,0.82,4,266,2,0,0,IT,medium
14193,0.73,0.67,2,139,8,0,0,sales,medium
13398,0.49,0.91,4,134,4,0,0,accounting,low
11501,0.82,0.79,3,176,3,0,0,technical,low
4274,0.59,0.79,4,181,3,0,0,RandD,medium
5513,0.23,0.5,5,100,3,0,0,sales,medium
9160,0.23,0.94,4,149,6,0,0,accounting,low
8430,0.98,0.72,3,262,4,0,0,hr,low
5115,0.78,0.45,3,253,6,0,1,support,medium
6982,0.74,0.54,6,113,3,0,0,technical,medium
14915,0.43,0.54,2,142,3,0,0,support,low
2096,0.86,1.0,4,256,3,0,0,technical,medium
10443,0.75,0.71,5,147,4,1,0,IT,medium
12927,0.98,0.91,3,165,2,1,0,hr,medium
12508,0.38,0.55,2,158,3,0,0,support,low
11567,0.61,0.82,4,184,8,0,0,IT,low
7941,0.62,0.85,4,225,2,0,0,management,high
12797,0.9,0.93,4,263,3,1,0,support,medium
5946,0.98,0.84,4,200,2,0,0,product_mng,medium
2245,0.53,0.75,6,192,6,0,0,hr,medium
8192,0.85,1.0,3,255,3,0,0,sales,medium
13340,0.8,0.9,4,211,8,0,0,accounting,medium
14200,0.9,0.76,3,255,7,0,0,product_mng,low
13152,0.81,0.92,5,258,3,0,1,sales,medium
7894,0.7,0.92,5,182,3,0,0,hr,low
1272,0.45,0.46,2,142,3,0,0,support,medium
7132,0.35,0.58,3,103,3,0,0,hr,low
4127,0.74,1.0,4,199,4,0,0,management,high
7341,0.95,0.65,3,155,2,1,0,sales,medium
3896,0.56,0.68,3,149,2,0,0,management,medium
11104,0.85,0.87,6,232,5,0,0,management,high
5168,0.6,0.8,3,191,2,0,0,support,medium
10240,0.96,0.62,5,230,2,0,0,sales,medium
3526,0.93,0.84,3,237,4,1,0,sales,low
6039,0.34,0.71,2,160,3,1,0,sales,medium
14846,0.39,0.57,2,127,3,0,0,sales,low
930,0.32,0.58,5,271,5,0,0,sales,high
460,0.43,0.49,2,135,3,0,0,accounting,medium
12876,0.93,0.56,5,140,3,0,0,technical,medium
12329,0.44,0.48,2,148,3,0,0,sales,low
8249,0.82,0.71,5,208,2,0,0,management,low
214,0.4,0.53,2,151,3,0,0,IT,low
9987,0.79,0.88,3,195,4,0,0,IT,low
11210,0.6,0.54,4,182,6,0,0,sales,medium
1814,0.83,0.93,5,257,5,0,0,technical,low
9874,0.52,0.84,2,266,2,0,0,sales,low
13,0.41,0.55,2,148,3,0,0,sales,low
4376,0.48,0.64,4,227,3,0,0,sales,low
5364,0.54,0.72,5,206,4,0,0,sales,high
8029,0.35,0.37,4,153,2,0,0,sales,medium
4040,0.34,0.99,4,184,3,0,0,RandD,medium
11625,0.68,0.97,3,250,3,1,0,product_mng,medium
11569,0.59,0.47,3,159,4,0,0,product_mng,low
12834,0.95,0.54,4,235,4,0,0,sales,medium
6487,0.54,0.55,4,208,5,0,0,sales,high
379,0.77,0.93,4,231,5,0,0,hr,medium
3253,0.95,0.78,4,225,2,0,0,support,medium
5755,0.44,0.92,6,268,4,1,0,accounting,medium
7273,0.51,0.51,5,259,4,0,0,sales,low
9756,0.49,0.56,3,221,3,1,0,IT,low
6869,0.35,0.81,6,256,3,0,0,RandD,medium
9671,0.95,0.53,4,143,3,0,0,support,low
6228,0.76,0.8,4,226,5,0,0,support,low
8440,0.55,0.49,5,240,3,0,0,technical,high
12296,0.39,0.55,2,156,3,0,0,product_mng,medium
6694,0.86,0.6,3,229,2,1,0,support,low
7144,0.95,0.74,4,258,3,0,0,technical,medium
9985,0.37,0.71,6,266,5,0,0,IT,low
3151,0.79,0.91,4,200,3,0,0,sales,medium
6906,0.69,0.91,3,167,2,0,0,technical,medium
546,0.37,0.47,2,149,3,0,0,sales,low
6992,0.63,0.94,4,145,3,0,0,technical,medium
7017,0.52,0.84,4,212,3,0,0,IT,medium
1921,0.82,0.94,5,236,5,0,0,sales,low
8247,0.99,0.65,3,209,2,1,0,support,low
6730,0.17,0.49,4,286,5,1,0,sales,low
1824,0.44,0.51,2,152,3,0,0,product_mng,medium
4482,0.51,0.67,4,228,3,0,0,support,low
449,0.81,0.92,5,239,5,0,0,product_mng,low
10174,1.0,0.58,3,112,2,0,0,sales,high
7508,0.76,0.81,4,193,3,1,0,accounting,low
4582,0.91,0.51,2,211,2,0,0,accounting,medium
6209,0.48,0.87,3,221,2,0,0,sales,medium
13626,0.69,0.51,3,257,3,1,0,IT,low
3605,0.73,0.81,4,245,2,0,0,sales,low
359,0.09,0.91,6,275,4,0,0,support,low
11595,0.15,0.6,5,188,7,0,0,sales,medium
10116,0.99,0.55,3,97,6,1,0,technical,medium
4738,0.68,0.99,3,263,3,1,1,marketing,medium
9783,0.63,0.78,2,158,5,1,0,sales,medium
6641,0.98,0.38,4,140,6,0,0,accounting,medium
2277,0.75,0.73,2,152,4,0,0,IT,low
2608,0.52,0.57,3,150,3,0,0,sales,low
14892,0.11,0.92,6,281,4,0,0,sales,medium
12372,0.39,0.48,2,141,3,0,0,product_mng,medium
12524,0.75,0.99,5,221,5,0,0,product_mng,low
4864,0.91,0.99,3,188,3,1,0,support,medium
10357,0.54,0.75,4,249,4,0,0,support,medium
13428,0.55,0.4,3,139,8,0,1,hr,medium
8880,0.8,0.6,3,247,2,0,0,sales,medium
12092,0.42,0.48,2,143,3,0,0,sales,low
6368,0.64,0.95,3,131,6,0,0,hr,medium
7924,0.64,0.96,3,109,4,0,0,IT,medium
9559,0.15,0.95,4,173,5,1,0,sales,low
2024,0.24,0.82,5,179,6,0,0,technical,medium
7582,0.55,0.97,4,136,4,0,0,sales,low
9925,0.8,0.53,3,245,3,0,0,sales,medium
2925,0.5,0.89,5,222,3,0,0,sales,low
7467,0.51,0.83,5,161,3,0,0,IT,low
2169,0.57,0.81,3,142,2,0,0,hr,medium
11621,0.91,0.63,5,240,7,0,0,sales,medium
10782,0.75,0.77,5,199,4,0,0,sales,medium
11743,0.79,0.86,5,238,8,0,0,sales,low
7763,0.92,0.65,4,135,3,0,0,support,medium
3383,0.54,0.98,3,217,3,0,0,sales,medium
8667,0.82,0.53,4,162,3,1,0,technical,low
7366,0.61,0.59,4,247,2,0,0,technical,medium
3049,0.83,0.79,4,143,3,0,0,RandD,low
3798,0.57,0.49,4,247,2,0,0,management,low
2821,0.22,0.52,5,147,5,1,0,RandD,low
14487,0.1,0.97,6,267,4,1,0,support,low
12896,0.73,0.62,4,247,4,0,0,sales,low
161,0.9,0.98,5,243,6,0,0,marketing,low
10683,0.73,0.48,4,139,2,0,0,RandD,low
9473,0.75,0.53,3,154,2,0,0,sales,medium
50,0.13,0.78,6,152,2,0,0,support,low
1388,0.14,0.7,5,236,3,0,0,sales,medium
7490,0.97,0.78,5,156,3,0,0,sales,medium
2471,0.53,0.69,4,216,2,0,0,hr,low
4487,0.29,0.77,3,152,3,1,0,technical,low
3574,0.27,0.82,4,276,2,0,0,IT,medium
13624,0.16,0.72,3,203,3,0,0,sales,medium
2345,0.95,0.66,4,183,3,0,0,technical,low
7628,0.89,0.5,2,238,4,0,0,RandD,low
3932,0.86,0.73,5,259,2,0,0,technical,medium
2686,0.5,0.96,4,147,3,0,0,sales,low
7585,0.74,0.9,3,285,3,0,0,accounting,low
10563,0.67,0.61,4,145,4,0,0,hr,low
1127,0.1,0.85,7,261,4,0,0,IT,medium
12408,0.91,0.92,4,246,5,0,0,sales,low
12603,0.83,0.9,5,245,5,0,0,product_mng,low
6390,0.94,0.62,4,191,3,0,0,support,low
7084,0.69,0.57,5,227,4,0,0,IT,low
2786,0.88,0.52,4,166,2,0,0,technical,low
